Entity,Year,MentalHealthDALY
Jordan,2020,7.450084955612706e-08
Jordan,2020,2.354992977612602e-05
Saint Kitts and Nevis,2020,2.534415444506452e-05
Saint Kitts and Nevis,2020,5.5436305306884334e-08
Saint Kitts and Nevis,2020,4.344146932105823e-05
Taiwan (Province of China),2020,0.0587447107701118
Taiwan (Province of China),2020,3.395366105423479e-07
Taiwan (Province of China),2020,0.000248445130018
Liberia,2020,0.0008030675384249
Liberia,2020,2.0248957156522442e-08
Liberia,2020,1.5074214980189966e-05
Djibouti,2020,0.0002390960694601
Djibouti,2020,2.6973296996671192e-08
Djibouti,2020,1.947398483300141e-05
Mali,2020,0.0019304972112623
Mali,2020,8.646751819504212e-09
Mali,2020,8.302741796785999e-06
Central African Republic,2020,0.0005088882427196
Central African Republic,2020,6.820840908105308e-09
Central African Republic,2020,9.434453891748364e-06
Bahamas,2019,0.0002739551852152
Bahamas,2019,9.0793473287923e-08
Bahamas,2019,7.122242213434444e-05
Timor-Leste,2020,0.0015411145978208
Timor-Leste,2020,1.872676778751285e-07
Timor-Leste,2020,0.0001125450705561
Benin,2020,0.0012377975021045
Benin,2020,1.297109989415949e-08
Benin,2020,9.45846368581012e-06
Dominica,2019,2.4884748872306056e-05
Dominica,2019,4.112414667050882e-08
Dominica,2019,3.6867901769269294e-05
Myanmar,2020,0.1532822023432652
Myanmar,2020,3.360921062614897e-07
Myanmar,2020,0.000274317869931
Lao People's Democratic Republic,2020,0.0113187827010245
Lao People's Democratic Republic,2020,2.462909767726922e-07
Lao People's Democratic Republic,2020,0.0001554711203379
Cabo Verde,2020,0.0001101328057615
Cabo Verde,2020,3.0383587678436254e-08
Cabo Verde,2020,1.981278145887759e-05
Paraguay,2020,0.0714171381105324
Paraguay,2020,1.8871651363263415e-06
Paraguay,2020,0.0010074030776155
Haiti,2020,0.001707765574698
Haiti,2020,1.46023177004295e-08
Haiti,2020,1.3519903050049915e-05
Thailand,2020,0.4199240629695132
Thailand,2020,7.661671625295715e-07
Thailand,2020,0.0006293068424823
Tokelau,2020,1.2811561767762157e-06
Tokelau,2020,9.045834266008442e-08
Tokelau,2020,9.412368328536489e-05
Lao People's Democratic Republic,2018,0.0099556098415284
Lao People's Democratic Republic,2018,2.1970913520107094e-07
Lao People's Democratic Republic,2018,0.0001405746952329
Cameroon,2020,0.0086257991783286
Cameroon,2020,3.623267105351776e-08
Cameroon,2020,2.792807935573045e-05
Ecuador,2020,0.2847213224898258
Ecuador,2020,2.1843706835425825e-06
Ecuador,2020,0.0015960866385316
Libya,2020,0.0049642540661387
Libya,2020,1.1353615060197061e-07
Libya,2020,7.258249804537013e-05
Angola,2020,0.0082411133844039
Angola,2020,3.7617210283161896e-08
Angola,2020,2.601532110898292e-05
Ethiopia,2020,0.0056189640657812
Ethiopia,2020,8.721248677425552e-09
Ethiopia,2020,5.265055673441255e-06
Lao People's Democratic Republic,2019,0.0106147018124585
Lao People's Democratic Republic,2019,2.327764024917548e-07
Lao People's Democratic Republic,2019,0.0001478181125288
United Republic of Tanzania,2020,0.01368283406173
United Republic of Tanzania,2020,3.45927117085355e-08
United Republic of Tanzania,2020,2.393084442653151e-05
Jamaica,2020,0.0008754635778562
Jamaica,2020,4.502272557897616e-08
Jamaica,2020,3.1260322888440786e-05
Pakistan,2020,0.4277821118234158
Pakistan,2020,2.548537264812719e-07
Pakistan,2020,0.0001855445182516
Democratic Republic of the Congo,2020,0.0132153129315566
Democratic Republic of the Congo,2020,2.025770393870677e-08
Democratic Republic of the Congo,2020,1.5024658226605654e-05
Algeria,2020,0.0129488789879984
Algeria,2020,5.2691630982324174e-08
Algeria,2020,2.970850475346212e-05
Burkina Faso,2020,0.0009753685653317
Burkina Faso,2020,4.5641614619715324e-09
Burkina Faso,2020,4.40223467714234e-06
Morocco,2020,0.0075361990730892
Morocco,2020,2.5718476145132017e-08
Morocco,2020,2.038895049682133e-05
Niue,2020,1.72987070966452e-06
Niue,2020,8.078700341137205e-08
Niue,2020,0.0001037566886299
Viet Nam,2020,0.4576782561185646
Viet Nam,2020,7.031731868797006e-07
Viet Nam,2020,0.0004604724290076
Kiribati,2020,8.304062233357392e-05
Kiribati,2020,8.525691328554425e-08
Kiribati,2020,6.939006399642343e-05
Fiji,2020,0.0005618577310486
Fiji,2020,7.248703393606321e-08
Fiji,2020,6.100353092379983e-05
Turkey,2020,1.93424947074566
Turkey,2020,3.088588985164233e-06
Turkey,2020,0.0023247898392084
Bermuda,2020,2.095844614462268e-05
Bermuda,2020,3.6848141717159644e-08
Bermuda,2020,3.2811132335634585e-05
Ghana,2020,0.0130259629133266
Ghana,2020,5.596563011169096e-08
Ghana,2020,3.894710320645972e-05
Madagascar,2020,0.0013014243661204
Madagascar,2020,6.556274817745442e-09
Madagascar,2020,4.656656353554162e-06
United States Virgin Islands,2020,2.069152522184691e-05
United States Virgin Islands,2020,2.4989896139074946e-08
United States Virgin Islands,2020,2.351353275515989e-05
Mexico,2020,1.3968606489426951
Mexico,2020,1.2865710426816867e-06
Mexico,2020,0.0010865032227829
Marshall Islands,2020,3.3003337703299104e-05
Marshall Islands,2020,7.570708443467877e-08
Marshall Islands,2020,5.881957856758735e-05
Grenada,2020,3.596006957587831e-05
Grenada,2020,4.350920237208323e-08
Grenada,2020,3.486319231781799e-05
Egypt,2020,0.025121054806069
Egypt,2020,3.894078779151057e-08
Egypt,2020,2.414637096683671e-05
Palestine,2020,0.0008539939027136
Palestine,2020,5.2543993944647325e-08
Palestine,2020,1.6896323209713143e-05
Kenya,2020,0.0155837964382466
Kenya,2020,4.6846157620161765e-08
Kenya,2020,3.157022566771133e-05
Nigeria,2020,0.0562437546611096
Nigeria,2020,3.176639894990309e-08
Nigeria,2020,2.4993002234980687e-05
Venezuela (Bolivarian Republic of),2020,0.2716660136642263
Venezuela (Bolivarian Republic of),2020,1.0676091578908553e-06
Venezuela (Bolivarian Republic of),2020,0.0010055704054034
South Sudan,2020,0.0003618838237454
South Sudan,2020,3.2140202984232764e-09
South Sudan,2020,3.8445682154527865e-06
Nauru,2020,8.537744794014553e-06
Nauru,2020,9.092044367095261e-08
Nauru,2020,7.791642750856984e-05
Gambia,2020,0.0004588977456109
Gambia,2020,2.6087163886697174e-08
Gambia,2020,1.9623875567133168e-05
Philippines,2020,0.3918761813525599
Philippines,2020,6.079843161823016e-07
Philippines,2020,0.0003501742229005
Malawi,2020,0.0039010593645139
Malawi,2020,2.7866187295234607e-08
Malawi,2020,2.051292407188935e-05
Suriname,2020,0.0001738531645351
Suriname,2020,3.88200854726414e-08
Suriname,2020,3.0124097819400964e-05
Togo,2020,0.0014515584674642
Togo,2020,2.4524703712675768e-08
Togo,2020,1.7706103130212943e-05
Equatorial Guinea,2020,0.0009568423608058
Equatorial Guinea,2020,9.350573695690245e-08
Equatorial Guinea,2020,6.49737567102663e-05
Sao Tome and Principe,2020,6.469712194348247e-05
Sao Tome and Principe,2020,5.984992739567999e-08
Sao Tome and Principe,2020,3.031556267415807e-05
Qatar,2020,0.0008463725305402
Qatar,2020,1.897205919792295e-07
Qatar,2020,2.915471539649965e-05
Côte d'Ivoire,2020,0.0044225904314431
Côte d'Ivoire,2020,2.1314110640311324e-08
Côte d'Ivoire,2020,1.6236744585251794e-05
Congo,2020,0.0025406646350539
Congo,2020,5.7858872202594116e-08
Congo,2020,4.792690911427183e-05
Saudi Arabia,2020,0.1776810276063445
Saudi Arabia,2020,1.146953537290458e-06
Saudi Arabia,2020,0.0004804869147286
Senegal,2020,0.0023439535122261
Senegal,2020,2.2885612699282045e-08
Senegal,2020,1.5054914623210378e-05
Sri Lanka,2020,0.0976454203812654
Sri Lanka,2020,7.754944390729745e-07
Sri Lanka,2020,0.0004408946099946
Rwanda,2020,0.0029449902143732
Rwanda,2020,3.979081906836614e-08
Rwanda,2020,2.265054412141065e-05
Samoa,2020,0.0001065509818911
Samoa,2020,7.846361454011765e-08
Samoa,2020,5.051191242948511e-05
Mozambique,2020,0.0040563125028598
Mozambique,2020,1.513719544007665e-08
Mozambique,2020,1.3391689398631976e-05
Saint Lucia,2020,2.5050036954806283e-05
Saint Lucia,2020,1.6626853386797956e-08
Saint Lucia,2020,1.4126929541991244e-05
Syrian Arab Republic,2020,0.002610514416551
Syrian Arab Republic,2020,2.672646347017088e-08
Syrian Arab Republic,2020,1.866218117623288e-05
Micronesia (Federated States of),2020,5.166329094732959e-05
Micronesia (Federated States of),2020,6.418552178539592e-08
Micronesia (Federated States of),2020,5.030541150210417e-05
Gabon,2020,0.000921362864831
Gabon,2020,6.1660648747869e-08
Gabon,2020,5.143445977127244e-05
Trinidad and Tobago,2020,0.0008726046431669
Trinidad and Tobago,2020,6.553123093080496e-08
Trinidad and Tobago,2020,6.257678116137225e-05
Northern Mariana Islands,2020,1.2908598132343475e-05
Northern Mariana Islands,2020,3.9248920761082566e-08
Northern Mariana Islands,2020,2.6487327398198957e-05
United Arab Emirates,2020,0.0036922935388918
United Arab Emirates,2020,2.3248193244033693e-07
United Arab Emirates,2020,3.857699417818317e-05
Tunisia,2020,0.0032260590600919
Tunisia,2020,4.2072375307693e-08
Tunisia,2020,2.737671012778289e-05
Zambia,2020,0.0067277409084401
Zambia,2020,4.653238665580248e-08
Zambia,2020,3.535762679764196e-05
Yemen,2020,0.0024023869039205
Yemen,2020,1.2004682880070668e-08
Yemen,2020,7.286909238659323e-06
Peru,2020,0.1021370067010637
Peru,2020,3.8697066194295646e-07
Peru,2020,0.0002862169920603
Brazil,2020,4.62512591745032
Brazil,2020,2.9148990369583552e-06
Brazil,2020,0.0021148405595977
Papua New Guinea,2020,0.0004379980132835
Papua New Guinea,2020,6.623196279269741e-09
Papua New Guinea,2020,4.304757886492024e-06
Uganda,2020,0.0087913224568993
Uganda,2020,3.1875653519661555e-08
Uganda,2020,2.0781497787535845e-05
Seychelles,2020,0.0009628961849973
Seychelles,2020,1.317664472682197e-06
Seychelles,2020,0.0009215710421516
Somalia,2020,0.0006354762101334
Somalia,2020,2.8929546299713822e-09
Somalia,2020,3.054658545995184e-06
Bahrain,2020,0.0004597998531976
Bahrain,2020,8.756993952272175e-08
Bahrain,2020,3.03707287045954e-05
Bolivia (Plurinational State of),2020,0.0308448575701652
Bolivia (Plurinational State of),2020,2.816416704000269e-07
Bolivia (Plurinational State of),2020,0.0002640773539223
Colombia,2020,0.3577415082081643
Colombia,2020,1.1842613537256069e-06
Colombia,2020,0.0007333359164249
Norway,2018,129088.8625546684
Norway,2018,0.0942574622558198
Norway,2018,2432.35468973918
United States of America,2018,8006186.592386482
United States of America,2018,0.0727168296543445
United States of America,2018,2439.8779183334136
Bosnia and Herzegovina,2018,59553.4408459757
Bosnia and Herzegovina,2018,0.0490053444752743
Bosnia and Herzegovina,2018,1735.901502176874
United States Virgin Islands,2018,1845.4878493274744
United States Virgin Islands,2018,0.05431035357491
United States Virgin Islands,2018,2001.5377999111
Republic of Korea,2018,899458.0277588709
Republic of Korea,2018,0.0739015346043814
Republic of Korea,2018,1731.7394647106005
France,2018,1600009.5309350002
France,2018,0.08430110067719
France,2018,2425.7522862785668
Saint Lucia,2018,3486.58744589639
Saint Lucia,2018,0.0630549364216965
Saint Lucia,2018,1978.9595122505527
Guatemala,2019,275783.1384255316
Guatemala,2019,0.056741023002404
Guatemala,2019,1784.397428238391
Kazakhstan,2018,278346.91589907743
Kazakhstan,2018,0.0493500572072288
Kazakhstan,2018,1530.3599060019972
Marshall Islands,2018,806.2095301593383
Marshall Islands,2018,0.0368663077258201
Marshall Islands,2018,1445.0850333940532
Lithuania,2018,60932.69775020994
Lithuania,2018,0.0522329963186305
Lithuania,2018,2158.56834526104
Hungary,2018,173652.93392396512
Hungary,2018,0.0444448205802007
Hungary,2018,1786.085518666618
Bahrain,2019,36119.46492544824
Bahrain,2019,0.1266637890621572
Bahrain,2019,2416.862181537519
Spain,2019,1208206.5251276295
Spain,2019,0.0925705908840119
Spain,2019,2626.3751528302028
Saint Lucia,2019,3514.7504404321307
Saint Lucia,2019,0.0625923505557759
Saint Lucia,2019,1987.8152894798648
United Kingdom,2018,1511603.0392204626
United Kingdom,2018,0.0765749992314126
United Kingdom,2018,2260.85643348957
Jordan,2018,229502.20202944445
Jordan,2018,0.1169453957159785
Jordan,2018,2073.790936987524
Spain,2018,1214174.972890592
Spain,2018,0.0926175559941605
Spain,2018,2628.413360116246
Bahrain,2018,35599.66658150441
Bahrain,2018,0.127500372872488
Bahrain,2018,2415.499846916361
Panama,2018,70437.36145003859
Panama,2018,0.0718033813151946
Panama,2018,1737.9473171934976
Myanmar,2019,759833.2240962326
Myanmar,2019,0.0374579221355392
Myanmar,2019,1374.1310204732868
Saudi Arabia,2018,807887.5635374973
Saudi Arabia,2018,0.0929192689001973
Saudi Arabia,2018,2282.730138347012
Ireland,2018,126225.78437637068
Ireland,2018,0.1061669410661449
Ireland,2018,2585.3893406380016
Mongolia,2019,50543.56359940984
Mongolia,2019,0.0497386933259425
Mongolia,2019,1568.3818131962748
New Zealand,2018,132235.18044459823
New Zealand,2018,0.1026705973728873
New Zealand,2018,2698.3305565836145
Nepal,2018,555647.9761383652
Nepal,2018,0.0576720770772922
Nepal,2018,1840.779555391745
Saudi Arabia,2019,830592.220479717
Saudi Arabia,2019,0.0930426401123667
Saudi Arabia,2019,2293.931768440278
Montenegro,2019,10722.993297886893
Montenegro,2019,0.0480387959243287
Montenegro,2019,1722.523336575326
Russian Federation,2019,2556434.998768781
Russian Federation,2019,0.0417578398796979
Russian Federation,2019,1751.713077641159
Andorra,2019,1992.9478199365867
Andorra,2019,0.0905150703489346
Andorra,2019,2399.2695210925617
Mongolia,2018,49647.08052002683
Mongolia,2018,0.0495934093877987
Mongolia,2018,1569.271183939048
United Arab Emirates,2018,217199.33418948477
United Arab Emirates,2018,0.1321733762235598
United Arab Emirates,2018,2303.6698701681144
Maldives,2019,8087.48284358974
Maldives,2019,0.097947168201804
Maldives,2019,1658.152451149136
Côte d'Ivoire,2018,371505.2654016487
Côte d'Ivoire,2018,0.0276875200880935
Côte d'Ivoire,2018,1429.6094900267385
Guatemala,2018,270459.363629206
Guatemala,2018,0.0565243730227931
Guatemala,2018,1770.6124462386938
Italy,2019,1419651.884558672
Italy,2019,0.0769743376748758
Italy,2019,2354.4926328062834
Barbados,2018,5895.308624235016
Barbados,2018,0.0583073683045592
Barbados,2018,1990.389252924224
Belize,2018,7159.216274614296
Belize,2018,0.0665958226794937
Belize,2018,1771.8741633274597
United Republic of Tanzania,2018,867968.5376656313
United Republic of Tanzania,2018,0.0362787916567647
United Republic of Tanzania,2018,1591.1991034024695
Angola,2018,513030.2359145919
Angola,2018,0.0371597733688887
Angola,2018,1733.1510044894023
Sierra Leone,2019,129398.46929586162
Sierra Leone,2019,0.0259690824928442
Sierra Leone,2019,1543.6785588093658
American Samoa,2019,742.4029546231197
American Samoa,2019,0.0438986211092949
American Samoa,2019,1451.5470937112466
Samoa,2019,2838.8169696230448
Samoa,2019,0.0416265596659061
Samoa,2019,1362.0946901743434
Poland,2019,606718.8182698109
Poland,2019,0.0454421426572521
Poland,2019,1578.1446380433354
Kiribati,2019,1678.4861742883857
Kiribati,2019,0.033386175330706
Kiribati,2019,1420.154197383117
Indonesia,2019,3973584.079167389
Indonesia,2019,0.0482449851125057
Indonesia,2019,1457.5189441436935
Nepal,2019,566230.1172431813
Nepal,2019,0.0587718805484384
Nepal,2019,1855.3979921510809
Iraq,2018,777848.8457392983
Iraq,2018,0.0737278246468259
Iraq,2018,1983.543999656305
Puerto Rico,2019,65121.093793309934
Puerto Rico,2019,0.060338613959261
Puerto Rico,2019,1926.2065811204527
Tajikistan,2019,126328.68812525574
Tajikistan,2019,0.0457079591876108
Tajikistan,2019,1299.1536719269964
Kenya,2018,797788.9282462674
Kenya,2018,0.0464723047863277
Kenya,2018,1668.7355807189333
Austria,2019,196676.88709524827
Austria,2019,0.0752566914227545
Austria,2019,2209.679585779586
Myanmar,2018,750233.120336435
Myanmar,2018,0.0369762544994787
Myanmar,2018,1371.5650442702947
Ethiopia,2018,1639178.7909558853
Ethiopia,2018,0.0419090588088147
Ethiopia,2018,1602.8936808772512
Samoa,2018,2801.901679378244
Samoa,2018,0.0460559765140119
Samoa,2018,1360.2050838383109
Turkey,2018,1714833.6488909156
Turkey,2018,0.0820976249810226
Turkey,2018,2095.815051569647
Papua New Guinea,2019,139594.0929457861
Papua New Guinea,2019,0.0342848747876135
Papua New Guinea,2019,1411.9826210092606
Indonesia,2018,3902701.9882738017
Indonesia,2018,0.0476378032779475
Indonesia,2018,1449.6529077267203
Sierra Leone,2018,125061.51967231413
Sierra Leone,2018,0.0246216650084022
Sierra Leone,2018,1536.8052346543911
Georgia,2018,62497.48739209336
Georgia,2018,0.043337534034103
Georgia,2018,1688.1905830665453
Nicaragua,2018,114217.8743380883
Nicaragua,2018,0.0773269536975056
Nicaragua,2018,1775.2100380206489
Comoros,2018,12284.23339113432
Comoros,2018,0.0457365598002263
Comoros,2018,1711.2591099783806
Ukraine,2019,874249.7586737289
Ukraine,2019,0.0433898571502937
Ukraine,2019,1993.0241970034567
Trinidad and Tobago,2018,28190.3439978305
Trinidad and Tobago,2018,0.0568734192553202
Trinidad and Tobago,2018,2027.58653252185
Tajikistan,2018,123005.5893020349
Tajikistan,2018,0.0454746442237141
Tajikistan,2018,1295.4132689610942
Poland,2018,603902.0081456535
Poland,2018,0.045061460569686
Poland,2018,1569.7462195345572
Nauru,2018,155.97250685429714
Nauru,2018,0.0331482748941716
Nauru,2018,1438.9457163209092
Dominica,2019,1266.3718900947017
Dominica,2019,0.0542076980095938
Dominica,2019,1876.188290545072
Palau,2018,305.5960229984479
Palau,2018,0.0394545521712019
Palau,2018,1695.1023823686126
Russian Federation,2018,2560140.2070666803
Russian Federation,2018,0.0413099016555116
Russian Federation,2018,1752.4343055241195
Italy,2018,1421372.5461440815
Italy,2018,0.0765434558087732
Italy,2018,2351.223200991068
Georgia,2019,62094.40642628695
Georgia,2019,0.0437108929725512
Georgia,2019,1689.7408226202897
American Samoa,2018,747.0313236535961
American Samoa,2018,0.0441765197994889
American Samoa,2018,1440.5125193594424
Montenegro,2018,10733.490846233442
Montenegro,2018,0.0484042295110543
Montenegro,2018,1720.8714893678573
Maldives,2018,7773.103816378404
Maldives,2018,0.0961602227223289
Maldives,2018,1645.1487348810165
Austria,2018,195611.94663061312
Austria,2018,0.0746590139073594
Austria,2018,2209.959039287182
North Macedonia,2019,36849.113991871294
North Macedonia,2019,0.0490283801202057
North Macedonia,2019,1686.2956750050687
Burkina Faso,2018,300877.28178813896
Burkina Faso,2018,0.0218640966367475
Burkina Faso,2018,1434.727110477956
Kiribati,2018,1655.6151593492702
Kiribati,2018,0.0302911888426467
Kiribati,2018,1417.978825812489
Comoros,2019,12532.837754997674
Comoros,2019,0.0457136285413227
Comoros,2019,1723.9930139392218
Niger,2018,292026.0855713351
Niger,2018,0.0210030977993861
Niger,2018,1308.3624594380665
Zambia,2018,270720.34208727826
Zambia,2018,0.0321878108930712
Zambia,2018,1505.4555788975122
Micronesia (Federated States of),2019,1521.3392849397694
Micronesia (Federated States of),2019,0.0408617744160624
Micronesia (Federated States of),2019,1479.3361707493568
Malaysia,2019,575600.0698484078
Malaysia,2019,0.0722896618231182
Malaysia,2019,1842.6024714558769
Ukraine,2018,878015.3191491177
Ukraine,2018,0.0435416502555889
Ukraine,2018,1986.064234691612
Madagascar,2019,447109.7988013484
Madagascar,2019,0.0376680892275097
Madagascar,2019,1636.896789392864
Kyrgyzstan,2019,95196.64413658528
Kyrgyzstan,2019,0.0562079726674457
Kyrgyzstan,2019,1430.5825981982375
Republic of Moldova,2018,69795.79171280838
Republic of Moldova,2018,0.0491266941295182
Republic of Moldova,2018,1901.2549596016263
Nauru,2019,157.37213894570937
Nauru,2019,0.0337552432457421
Nauru,2019,1444.3396664795791
Senegal,2018,216187.08556422289
Senegal,2018,0.0381452032327223
Senegal,2018,1444.601744699307
Israel,2019,193835.56127889175
Israel,2019,0.1048641527176643
Israel,2019,2087.915905438533
Chad,2018,230439.193471262
Chad,2018,0.0188305009091733
Chad,2018,1451.1117776057458
Puerto Rico,2018,65618.942281385
Puerto Rico,2018,0.0617537297763661
Puerto Rico,2018,1917.3784402591689
Papua New Guinea,2018,135589.06482362963
Papua New Guinea,2018,0.0339975266044928
Papua New Guinea,2018,1411.9632293625748
Luxembourg,2019,13886.83698195051
Luxembourg,2019,0.09018246150966
Luxembourg,2019,2246.4027411762686
Burkina Faso,2019,308446.7940869974
Burkina Faso,2019,0.0223441815657224
Burkina Faso,2019,1430.689378358211
Kyrgyzstan,2018,93468.42897677873
Kyrgyzstan,2018,0.0554231651413674
Kyrgyzstan,2018,1428.9334130850211
United Republic of Tanzania,2019,894480.0844590599
United Republic of Tanzania,2019,0.0379103326820404
United Republic of Tanzania,2019,1601.0232626926663
China,2018,21923891.537029207
China,2018,0.05659493930416
China,2018,1558.0115204036597
Uzbekistan,2019,473646.3978051927
Uzbekistan,2019,0.0514594331535013
Uzbekistan,2019,1431.4526316921406
China,2019,22116774.664587118
China,2019,0.0564816479493806
China,2019,1563.7194672936805
Uruguay,2018,71063.17884406245
Uruguay,2018,0.0634931550848705
Uruguay,2018,2082.1083847704263
Republic of Moldova,2019,69520.9620605336
Republic of Moldova,2019,0.0492036651936956
Republic of Moldova,2019,1905.080382802805
Niger,2019,304319.6253799992
Niger,2019,0.0216737495014004
Niger,2019,1311.996658638294
Uruguay,2019,71108.63728874689
Uruguay,2019,0.0631712788641381
Uruguay,2019,2083.978836340626
San Marino,2019,798.7607545356628
San Marino,2019,0.0836601825408717
San Marino,2019,2449.029193067414
Philippines,2019,1674781.509994216
Philippines,2019,0.0509369693035953
Philippines,2019,1516.4367257403871
Malaysia,2018,568241.9681603651
Malaysia,2018,0.0725286571020388
Malaysia,2018,1837.1623645649768
Serbia,2019,157414.0890548366
Serbia,2019,0.0457179377761865
Serbia,2019,1746.154550199945
Cyprus,2019,29934.071993670823
Cyprus,2019,0.0918203887862322
Cyprus,2019,2268.803822490539
Micronesia (Federated States of),2018,1516.6390933164253
Micronesia (Federated States of),2018,0.0408516636196321
Micronesia (Federated States of),2018,1472.488616291523
Eritrea,2018,104174.00721970192
Eritrea,2018,0.0385260833387282
Eritrea,2018,1684.579379253076
Northern Mariana Islands,2018,784.3339027454064
Northern Mariana Islands,2018,0.0528821443204866
Northern Mariana Islands,2018,1592.0867047674262
Turkmenistan,2019,72392.99025174
Turkmenistan,2019,0.0426688957214022
Turkmenistan,2019,1428.9105424610116
Gambia,2019,38330.92328330977
Gambia,2019,0.0412168579157177
Gambia,2019,1679.53882083499
North Macedonia,2018,36702.989829697006
North Macedonia,2018,0.0489247109632395
North Macedonia,2018,1681.5983046261
Uzbekistan,2018,465470.1665306254
Uzbekistan,2018,0.050124074478595
Uzbekistan,2018,1431.8780609106232
Togo,2019,126010.7188593998
Togo,2019,0.0347042867305262
Togo,2019,1571.2865892449922
Luxembourg,2018,13569.362867294589
Luxembourg,2018,0.0886079169676121
Luxembourg,2018,2244.194533230132
Romania,2019,326784.4963504951
Romania,2019,0.0419573467018674
Romania,2019,1696.4128561884534
Cabo Verde,2018,10487.928108955508
Cabo Verde,2018,0.0702616448643418
Cabo Verde,2018,1912.3969862890049
Bolivia (Plurinational State of),2019,223949.1756452484
Bolivia (Plurinational State of),2019,0.0650845461643597
Bolivia (Plurinational State of),2019,1941.087534935018
Sao Tome and Principe,2018,3088.682275874289
Sao Tome and Principe,2018,0.0584823962644064
Sao Tome and Principe,2018,1494.6427827271027
Cyprus,2018,29471.74587231379
Cyprus,2018,0.0935249021617474
Cyprus,2018,2268.421797706128
Bermuda,2019,1324.3595124509263
Bermuda,2019,0.0698985216774788
Bermuda,2019,2065.402637973504
Madagascar,2018,433235.2550395898
Madagascar,2018,0.0360008626552649
Madagascar,2018,1624.9275945976267
Saint Kitts and Nevis,2019,1257.204815009149
Saint Kitts and Nevis,2019,0.0663080159971796
Saint Kitts and Nevis,2019,2168.810821133094
Eritrea,2019,106959.72619277918
Eritrea,2019,0.039593778152365
Eritrea,2019,1693.647781532131
Serbia,2018,157663.39585108822
Serbia,2018,0.0461106329170229
Serbia,2018,1743.7270878257266
Bermuda,2018,1328.181156269476
Bermuda,2018,0.0709354315517635
Bermuda,2018,2063.87637405296
Belgium,2019,252494.47950639256
Belgium,2019,0.0732941756248629
Belgium,2019,2211.989456955181
Solomon Islands,2019,9137.910057146028
Solomon Islands,2019,0.040153324642393
Solomon Islands,2019,1389.4495473944046
Malta,2019,9782.753678010982
Malta,2019,0.079390058870044
Malta,2019,2223.9762240825225
Guyana,2019,16121.580280958377
Guyana,2019,0.0519568712192003
Guyana,2019,2104.3243598396143
Palestine,2018,117585.69819107132
Palestine,2018,0.1222750971785445
Palestine,2018,2408.229048887232
Argentina,2019,877791.213484512
Argentina,2019,0.0685534411605058
Argentina,2019,1950.3741516149444
Cuba,2019,244888.3428972537
Cuba,2019,0.0663039752370368
Cuba,2019,2155.367705561295
Bangladesh,2019,2896229.2265260145
Bangladesh,2019,0.0620113086110224
Bangladesh,2019,1786.188915312453
Philippines,2018,1643839.361154613
Philippines,2018,0.0509017130440533
Philippines,2018,1508.8089198181417
Chile,2019,423853.2772382956
Chile,2019,0.0900387165034775
Chile,2019,2301.0041946654355
Saint Kitts and Nevis,2018,1244.0582113825196
Saint Kitts and Nevis,2018,0.0667102252390801
Saint Kitts and Nevis,2018,2161.3213940085857
Gambia,2018,37139.14711335001
Gambia,2018,0.0397565223742685
Gambia,2018,1668.9104717804505
Cuba,2018,244922.4614375872
Cuba,2018,0.0677140923413853
Cuba,2018,2150.9260007501302
Romania,2018,328848.78600981605
Romania,2018,0.041817751555827
Romania,2018,1695.7551739722114
Israel,2018,190206.15707120148
Israel,2018,0.1046308267431243
Israel,2018,2084.49164640015
Cabo Verde,2019,10638.275793380724
Cabo Verde,2019,0.0715203203534901
Cabo Verde,2019,1926.380806989734
Lebanon,2019,136959.0230419258
Lebanon,2019,0.1037422420756472
Lebanon,2019,2468.0078990812844
Togo,2018,122392.44464043251
Togo,2018,0.0329875764226123
Togo,2018,1561.6387191716783
Belgium,2018,251617.05707856565
Belgium,2018,0.073138113767205
Belgium,2018,2212.2429441089157
Greenland,2018,1535.9222742320276
Greenland,2018,0.0796412368727698
Greenland,2018,2746.4426439964723
Bolivia (Plurinational State of),2018,220166.82119948795
Bolivia (Plurinational State of),2018,0.0640574703652429
Bolivia (Plurinational State of),2018,1935.354479583776
Canada,2019,747208.3051596885
Canada,2019,0.072359023615883
Canada,2019,2030.418679993796
Indonesia,2020,4286166.8390101865
Indonesia,2020,0.0491679026161979
Indonesia,2020,1553.493794535678
Turkmenistan,2018,71475.11253606943
Turkmenistan,2018,0.0422798312220303
Turkmenistan,2018,1425.058441280632
Paraguay,2019,149126.99845860255
Paraguay,2019,0.080850922280842
Paraguay,2019,2129.7978270988897
San Marino,2018,796.1226635516153
San Marino,2018,0.0839759676109429
San Marino,2018,2447.4908669411216
Netherlands,2019,418993.9399671736
Netherlands,2019,0.085683225993141
Netherlands,2019,2445.089921107329
Taiwan (Province of China),2019,390713.2044832546
Taiwan (Province of China),2019,0.0601734712988939
Taiwan (Province of China),2019,1652.6793217353852
Zambia,2019,280981.1116979991
Zambia,2019,0.0337371671667747
Zambia,2019,1517.8258332862622
Congo,2019,100680.2832395252
Congo,2019,0.0447245588458748
Congo,2019,1934.2284263201263
Netherlands,2018,417342.9047459099
Netherlands,2018,0.0857813786306872
Netherlands,2018,2442.203780202346
Morocco,2019,846589.9416377394
Morocco,2019,0.0795842640306429
Morocco,2019,2306.14867586315
Yemen,2019,649517.1260715709
Yemen,2019,0.0498333872132214
